Main_Parent_ID,Level,Type,ItemID,Direct_Parent_ID,Quantity
INV-STRC-FG-0062,2,RM,INV-RM-RM-0120,INV-BEAM-SFG-0741,1
INV-STRC-FG-0062,2,RM,INV-RM-RM-0020,INV-BEAM-SFG-0741,4
INV-STRC-FG-0062,2,RM,INV-RM-RM-0015,INV-BEAM-SFG-0741,1
INV-STRC-FG-0062,2,RM,INV-RM-RM-0009,INV-BEAM-SFG-0741,1
INV-STRC-FG-0062,2,RM,INV-RM-RM-0022,INV-BEAM-SFG-0741,2
INV-STRC-FG-0062,2,RM,INV-RM-RM-0049,INV-BEAM-SFG-0741,4
INV-STRC-FG-0062,1,SFG,INV-STRC-SFG-0209,INV-STRC-FG-0062,1
INV-STRC-FG-0062,2,RM,INV-RM-RM-0032,INV-STRC-SFG-0209,2
INV-STRC-FG-0062,2,RM,INV-RM-RM-0123,INV-STRC-SFG-0209,1
INV-STRC-FG-0062,2,RM,INV-RM-RM-0092,INV-STRC-SFG-0209,2
INV-STRC-FG-0062,2,RM,INV-RM-RM-0099,INV-STRC-SFG-0209,1
INV-STRC-FG-0062,1,SFG,INV-PLTE-SFG-1017,INV-STRC-FG-0062,3
INV-STRC-FG-0062,2,RM,INV-RM-RM-0059,INV-PLTE-SFG-1017,2
INV-STRC-FG-0062,2,RM,INV-RM-RM-0053,INV-PLTE-SFG-1017,1
INV-STRC-FG-0062,2,RM,INV-RM-RM-0099,INV-PLTE-SFG-1017,4
INV-STRC-FG-0062,2,RM,INV-RM-RM-0051,INV-PLTE-SFG-1017,4
INV-STRC-FG-0062,1,RM,INV-RM-RM-0094,INV-STRC-FG-0062,3
INV-STRC-FG-0062,1,RM,INV-RM-RM-0027,INV-STRC-FG-0062,1
INV-STRC-FG-0063,0,FG,INV-STRC-FG-0063,,1
INV-STRC-FG-0063,1,SFG,INV-PLTE-SFG-1060,INV-STRC-FG-0063,4
INV-STRC-FG-0063,2,RM,INV-RM-RM-0070,INV-PLTE-SFG-1060,2
INV-STRC-FG-0063,2,RM,INV-RM-RM-0118,INV-PLTE-SFG-1060,1
INV-STRC-FG-0063,2,RM,INV-RM-RM-0066,INV-PLTE-SFG-1060,2
INV-STRC-FG-0063,2,RM,INV-RM-RM-0019,INV-PLTE-SFG-1060,3
INV-STRC-FG-0063,2,RM,INV-RM-RM-0031,INV-PLTE-SFG-1060,2
INV-STRC-FG-0063,2,RM,INV-RM-RM-0093,INV-PLTE-SFG-1060,3
INV-STRC-FG-0063,1,SFG,INV-STRC-SFG-0221,INV-STRC-FG-0063,2
INV-STRC-FG-0063,2,RM,INV-RM-RM-0056,INV-STRC-SFG-0221,3
INV-STRC-FG-0063,2,RM,INV-RM-RM-0119,INV-STRC-SFG-0221,4
INV-STRC-FG-0063,2,RM,INV-RM-RM-0052,INV-STRC-SFG-0221,3
INV-STRC-FG-0063,2,RM,INV-RM-RM-0019,INV-STRC-SFG-0221,3
INV-STRC-FG-0063,2,RM,INV-RM-RM-0082,INV-STRC-SFG-0221,1
INV-STRC-FG-0063,2,RM,INV-RM-RM-0081,INV-STRC-SFG-0221,4
INV-STRC-FG-0063,1,SFG,INV-MODL-SFG-1396,INV-STRC-FG-0063,1
INV-STRC-FG-0063,2,RM,INV-RM-RM-0085,INV-MODL-SFG-1396,4
INV-STRC-FG-0063,2,RM,INV-RM-RM-0025,INV-MODL-SFG-1396,3
INV-STRC-FG-0063,2,RM,INV-RM-RM-0043,INV-MODL-SFG-1396,1
INV-STRC-FG-0063,2,RM,INV-RM-RM-0053,INV-MODL-SFG-1396,3
INV-STRC-FG-0063,1,SFG,INV-BEAM-SFG-0803,INV-STRC-FG-0063,4
INV-STRC-FG-0063,2,RM,INV-RM-RM-0088,INV-BEAM-SFG-0803,1
INV-STRC-FG-0063,2,RM,INV-RM-RM-0068,INV-BEAM-SFG-0803,4
INV-STRC-FG-0063,2,RM,INV-RM-RM-0075,INV-BEAM-SFG-0803,2
INV-STRC-FG-0063,2,RM,INV-RM-RM-0073,INV-BEAM-SFG-0803,1
INV-STRC-FG-0063,2,RM,INV-RM-RM-0034,INV-BEAM-SFG-0803,4
INV-STRC-FG-0063,2,RM,INV-RM-RM-0093,INV-BEAM-SFG-0803,4
INV-STRC-FG-0063,1,RM,INV-RM-RM-0058,INV-STRC-FG-0063,2
INV-STRC-FG-0063,1,RM,INV-RM-RM-0031,INV-STRC-FG-0063,4
INV-STRC-FG-0063,1,RM,INV-RM-RM-0004,INV-STRC-FG-0063,2
INV-STRC-FG-0064,0,FG,INV-STRC-FG-0064,,1
INV-STRC-FG-0064,1,SFG,INV-STRC-SFG-0195,INV-STRC-FG-0064,4
INV-STRC-FG-0064,2,RM,INV-RM-RM-0063,INV-STRC-SFG-0195,2
INV-STRC-FG-0064,2,RM,INV-RM-RM-0023,INV-STRC-SFG-0195,4
INV-STRC-FG-0064,2,RM,INV-RM-RM-0074,INV-STRC-SFG-0195,3
INV-STRC-FG-0064,1,SFG,INV-PLTE-SFG-0936,INV-STRC-FG-0064,4
INV-STRC-FG-0064,2,RM,INV-RM-RM-0044,INV-PLTE-SFG-0936,4
INV-STRC-FG-0064,2,RM,INV-RM-RM-0011,INV-PLTE-SFG-0936,4
INV-STRC-FG-0064,2,RM,INV-RM-RM-0102,INV-PLTE-SFG-0936,1
INV-STRC-FG-0064,2,RM,INV-RM-RM-0104,INV-PLTE-SFG-0936,4
INV-STRC-FG-0064,2,RM,INV-RM-RM-0095,INV-PLTE-SFG-0936,4
INV-STRC-FG-0064,2,RM,INV-RM-RM-0033,INV-PLTE-SFG-0936,1
INV-STRC-FG-0064,1,SFG,INV-BEAM-SFG-0505,INV-STRC-FG-0064,2
INV-STRC-FG-0064,2,RM,INV-RM-RM-0001,INV-BEAM-SFG-0505,1
INV-STRC-FG-0064,2,RM,INV-RM-RM-0027,INV-BEAM-SFG-0505,2
INV-STRC-FG-0064,2,RM,INV-RM-RM-0002,INV-BEAM-SFG-0505,3
INV-STRC-FG-0064,2,RM,INV-RM-RM-0022,INV-BEAM-SFG-0505,3
INV-STRC-FG-0064,1,SFG,INV-STRC-SFG-0030,INV-STRC-FG-0064,4
INV-STRC-FG-0064,2,RM,INV-RM-RM-0021,INV-STRC-SFG-0030,3
INV-STRC-FG-0064,2,RM,INV-RM-RM-0054,INV-STRC-SFG-0030,2
INV-STRC-FG-0064,2,RM,INV-RM-RM-0083,INV-STRC-SFG-0030,1
INV-STRC-FG-0064,1,RM,INV-RM-RM-0030,INV-STRC-FG-0064,1
INV-STRC-FG-0064,1,RM,INV-RM-RM-0015,INV-STRC-FG-0064,1
INV-STRC-FG-0064,1,RM,INV-RM-RM-0099,INV-STRC-FG-0064,2
INV-STRC-FG-0064,1,RM,INV-RM-RM-0036,INV-STRC-FG-0064,4
INV-STRC-FG-0065,0,FG,INV-STRC-FG-0065,,1
INV-STRC-FG-0065,1,SFG,INV-STRC-SFG-0223,INV-STRC-FG-0065,3
INV-STRC-FG-0065,2,RM,INV-RM-RM-0003,INV-STRC-SFG-0223,2
INV-STRC-FG-0065,2,RM,INV-RM-RM-0119,INV-STRC-SFG-0223,2
INV-STRC-FG-0065,2,RM,INV-RM-RM-0112,INV-STRC-SFG-0223,1
INV-STRC-FG-0065,2,RM,INV-RM-RM-0075,INV-STRC-SFG-0223,4
INV-STRC-FG-0065,2,RM,INV-RM-RM-0034,INV-STRC-SFG-0223,1
INV-STRC-FG-0065,1,SFG,INV-BEAM-SFG-0748,INV-STRC-FG-0065,2
INV-STRC-FG-0065,2,RM,INV-RM-RM-0002,INV-BEAM-SFG-0748,1
INV-STRC-FG-0065,2,RM,INV-RM-RM-0118,INV-BEAM-SFG-0748,3
INV-STRC-FG-0065,2,RM,INV-RM-RM-0027,INV-BEAM-SFG-0748,1
INV-STRC-FG-0065,2,RM,INV-RM-RM-0054,INV-BEAM-SFG-0748,3
INV-STRC-FG-0065,2,RM,INV-RM-RM-0083,INV-BEAM-SFG-0748,1
INV-STRC-FG-0065,2,RM,INV-RM-RM-0005,INV-BEAM-SFG-0748,1
INV-STRC-FG-0065,1,SFG,INV-PLTE-SFG-0970,INV-STRC-FG-0065,2
INV-STRC-FG-0065,2,RM,INV-RM-RM-0122,INV-PLTE-SFG-0970,4
INV-STRC-FG-0065,2,RM,INV-RM-RM-0012,INV-PLTE-SFG-0970,4
INV-STRC-FG-0065,2,RM,INV-RM-RM-0069,INV-PLTE-SFG-0970,3
INV-STRC-FG-0065,2,RM,INV-RM-RM-0074,INV-PLTE-SFG-0970,3
INV-STRC-FG-0065,1,SFG,INV-MODL-SFG-1373,INV-STRC-FG-0065,2
INV-STRC-FG-0065,2,RM,INV-RM-RM-0107,INV-MODL-SFG-1373,2
INV-STRC-FG-0065,2,RM,INV-RM-RM-0012,INV-MODL-SFG-1373,2
INV-STRC-FG-0065,2,RM,INV-RM-RM-0053,INV-MODL-SFG-1373,2
INV-STRC-FG-0065,2,RM,INV-RM-RM-0104,INV-MODL-SFG-1373,3
INV-STRC-FG-0065,1,RM,INV-RM-RM-0052,INV-STRC-FG-0065,4
INV-STRC-FG-0065,1,RM,INV-RM-RM-0070,INV-STRC-FG-0065,1
INV-STRC-FG-0065,1,RM,INV-RM-RM-0100,INV-STRC-FG-0065,1
INV-STRC-FG-0065,1,RM,INV-RM-RM-0119,INV-STRC-FG-0065,3
INV-STRC-FG-0066,0,FG,INV-STRC-FG-0066,,1
INV-STRC-FG-0066,1,SFG,INV-BEAM-SFG-0536,INV-STRC-FG-0066,4
INV-STRC-FG-0066,2,RM,INV-RM-RM-0002,INV-BEAM-SFG-0536,4
INV-STRC-FG-0066,2,RM,INV-RM-RM-0026,INV-BEAM-SFG-0536,2
INV-STRC-FG-0066,2,RM,INV-RM-RM-0038,INV-BEAM-SFG-0536,4
INV-STRC-FG-0066,2,RM,INV-RM-RM-0120,INV-BEAM-SFG-0536,3
INV-STRC-FG-0066,2,RM,INV-RM-RM-0067,INV-BEAM-SFG-0536,3
INV-STRC-FG-0066,2,RM,INV-RM-RM-0054,INV-BEAM-SFG-0536,2
INV-STRC-FG-0066,1,SFG,INV-MODL-SFG-1189,INV-STRC-FG-0066,1
INV-STRC-FG-0066,2,RM,INV-RM-RM-0030,INV-MODL-SFG-1189,2
INV-STRC-FG-0066,2,RM,INV-RM-RM-0077,INV-MODL-SFG-1189,1
INV-STRC-FG-0066,2,RM,INV-RM-RM-0118,INV-MODL-SFG-1189,2
INV-STRC-FG-0066,2,RM,INV-RM-RM-0107,INV-MODL-SFG-1189,3
INV-STRC-FG-0066,1,SFG,INV-PLTE-SFG-0875,INV-STRC-FG-0066,3
INV-STRC-FG-0066,2,RM,INV-RM-RM-0012,INV-PLTE-SFG-0875,3
INV-STRC-FG-0066,2,RM,INV-RM-RM-0011,INV-PLTE-SFG-0875,4
INV-STRC-FG-0066,2,RM,INV-RM-RM-0025,INV-PLTE-SFG-0875,1
INV-STRC-FG-0066,2,RM,INV-RM-RM-0093,INV-PLTE-SFG-0875,2
INV-STRC-FG-0066,1,SFG,INV-BEAM-SFG-0741,INV-STRC-FG-0066,2
INV-STRC-FG-0066,2,RM,INV-RM-RM-0120,INV-BEAM-SFG-0741,1
INV-STRC-FG-0066,2,RM,INV-RM-RM-0020,INV-BEAM-SFG-0741,4
INV-STRC-FG-0066,2,RM,INV-RM-RM-0015,INV-BEAM-SFG-0741,1
INV-STRC-FG-0066,2,RM,INV-RM-RM-0009,INV-BEAM-SFG-0741,1
INV-STRC-FG-0066,2,RM,INV-RM-RM-0022,INV-BEAM-SFG-0741,2
INV-STRC-FG-0066,2,RM,INV-RM-RM-0049,INV-BEAM-SFG-0741,4
INV-STRC-FG-0066,1,RM,INV-RM-RM-0036,INV-STRC-FG-0066,1
INV-STRC-FG-0066,1,RM,INV-RM-RM-0102,INV-STRC-FG-0066,3
INV-STRC-FG-0066,1,RM,INV-RM-RM-0126,INV-STRC-FG-0066,4
INV-STRC-FG-0067,0,FG,INV-STRC-FG-0067,,1
INV-STRC-FG-0067,1,SFG,INV-BEAM-SFG-0533,INV-STRC-FG-0067,4
INV-STRC-FG-0067,2,RM,INV-RM-RM-0068,INV-BEAM-SFG-0533,3
INV-STRC-FG-0067,2,RM,INV-RM-RM-0098,INV-BEAM-SFG-0533,3
INV-STRC-FG-0067,2,RM,INV-RM-RM-0075,INV-BEAM-SFG-0533,2
INV-STRC-FG-0067,2,RM,INV-RM-RM-0054,INV-BEAM-SFG-0533,4
INV-STRC-FG-0067,2,RM,INV-RM-RM-0047,INV-BEAM-SFG-0533,2
INV-STRC-FG-0067,2,RM,INV-RM-RM-0001,INV-BEAM-SFG-0533,4
INV-STRC-FG-0067,1,SFG,INV-STRC-SFG-0327,INV-STRC-FG-0067,4
INV-STRC-FG-0067,2,RM,INV-RM-RM-0082,INV-STRC-SFG-0327,2
INV-STRC-FG-0067,2,RM,INV-RM-RM-0005,INV-STRC-SFG-0327,3
INV-STRC-FG-0067,2,RM,INV-RM-RM-0097,INV-STRC-SFG-0327,4
INV-STRC-FG-0067,2,RM,INV-RM-RM-0026,INV-STRC-SFG-0327,2
INV-STRC-FG-0067,2,RM,INV-RM-RM-0064,INV-STRC-SFG-0327,4
INV-STRC-FG-0067,1,SFG,INV-BEAM-SFG-0709,INV-STRC-FG-0067,3
INV-STRC-FG-0067,2,RM,INV-RM-RM-0048,INV-BEAM-SFG-0709,3
INV-STRC-FG-0067,2,RM,INV-RM-RM-0078,INV-BEAM-SFG-0709,3
INV-STRC-FG-0067,2,RM,INV-RM-RM-0100,INV-BEAM-SFG-0709,2
INV-STRC-FG-0067,2,RM,INV-RM-RM-0010,INV-BEAM-SFG-0709,1
INV-STRC-FG-0067,2,RM,INV-RM-RM-0021,INV-BEAM-SFG-0709,1
INV-STRC-FG-0067,1,SFG,INV-STRC-SFG-0165,INV-STRC-FG-0067,2
INV-STRC-FG-0067,2,RM,INV-RM-RM-0087,INV-STRC-SFG-0165,2
INV-STRC-FG-0067,2,RM,INV-RM-RM-0112,INV-STRC-SFG-0165,1
INV-STRC-FG-0067,2,RM,INV-RM-RM-0095,INV-STRC-SFG-0165,4
INV-STRC-FG-0067,2,RM,INV-RM-RM-0114,INV-STRC-SFG-0165,1
INV-STRC-FG-0067,1,SFG,INV-BEAM-SFG-0518,INV-STRC-FG-0067,1
INV-STRC-FG-0067,2,RM,INV-RM-RM-0018,INV-BEAM-SFG-0518,3
INV-STRC-FG-0067,2,RM,INV-RM-RM-0115,INV-BEAM-SFG-0518,2
INV-STRC-FG-0067,2,RM,INV-RM-RM-0024,INV-BEAM-SFG-0518,3
INV-STRC-FG-0067,2,RM,INV-RM-RM-0015,INV-BEAM-SFG-0518,4
INV-STRC-FG-0067,1,SFG,INV-BEAM-SFG-0771,INV-STRC-FG-0067,2
INV-STRC-FG-0067,2,RM,INV-RM-RM-0097,INV-BEAM-SFG-0771,4
INV-STRC-FG-0067,2,RM,INV-RM-RM-0080,INV-BEAM-SFG-0771,2
INV-STRC-FG-0067,2,RM,INV-RM-RM-0029,INV-BEAM-SFG-0771,3
INV-STRC-FG-0067,2,RM,INV-RM-RM-0078,INV-BEAM-SFG-0771,3
INV-STRC-FG-0067,2,RM,INV-RM-RM-0033,INV-BEAM-SFG-0771,4
INV-STRC-FG-0067,1,RM,INV-RM-RM-0014,INV-STRC-FG-0067,3
INV-STRC-FG-0067,1,RM,INV-RM-RM-0024,INV-STRC-FG-0067,1
INV-STRC-FG-0067,1,RM,INV-RM-RM-0121,INV-STRC-FG-0067,1
INV-STRC-FG-0067,1,RM,INV-RM-RM-0118,INV-STRC-FG-0067,3
INV-STRC-FG-0068,0,FG,INV-STRC-FG-0068,,1
INV-STRC-FG-0068,1,SFG,INV-MODL-SFG-1278,INV-STRC-FG-0068,4
INV-STRC-FG-0068,2,RM,INV-RM-RM-0056,INV-MODL-SFG-1278,2
INV-STRC-FG-0068,2,RM,INV-RM-RM-0050,INV-MODL-SFG-1278,1
INV-STRC-FG-0068,2,RM,INV-RM-RM-0019,INV-MODL-SFG-1278,1
INV-STRC-FG-0068,1,SFG,INV-STRC-SFG-0218,INV-STRC-FG-0068,2
INV-STRC-FG-0068,2,RM,INV-RM-RM-0126,INV-STRC-SFG-0218,4
INV-STRC-FG-0068,2,RM,INV-RM-RM-0082,INV-STRC-SFG-0218,1
INV-STRC-FG-0068,2,RM,INV-RM-RM-0093,INV-STRC-SFG-0218,4
INV-STRC-FG-0068,1,SFG,INV-PLTE-SFG-1167,INV-STRC-FG-0068,4
INV-STRC-FG-0068,2,RM,INV-RM-RM-0037,INV-PLTE-SFG-1167,3
INV-STRC-FG-0068,2,RM,INV-RM-RM-0013,INV-PLTE-SFG-1167,4
INV-STRC-FG-0068,2,RM,INV-RM-RM-0075,INV-PLTE-SFG-1167,3
INV-STRC-FG-0068,2,RM,INV-RM-RM-0078,INV-PLTE-SFG-1167,4
INV-STRC-FG-0068,1,RM,INV-RM-RM-0053,INV-STRC-FG-0068,3
INV-STRC-FG-0068,1,RM,INV-RM-RM-0010,INV-STRC-FG-0068,4
INV-STRC-FG-0068,1,RM,INV-RM-RM-0052,INV-STRC-FG-0068,2
INV-STRC-FG-0068,1,RM,INV-RM-RM-0044,INV-STRC-FG-0068,2
INV-STRC-FG-0069,0,FG,INV-STRC-FG-0069,,1
INV-STRC-FG-0069,1,SFG,INV-MODL-SFG-1464,INV-STRC-FG-0069,3
INV-STRC-FG-0069,2,RM,INV-RM-RM-0031,INV-MODL-SFG-1464,3
INV-STRC-FG-0069,2,RM,INV-RM-RM-0098,INV-MODL-SFG-1464,4
INV-STRC-FG-0069,2,RM,INV-RM-RM-0050,INV-MODL-SFG-1464,1
INV-STRC-FG-0069,1,SFG,INV-PLTE-SFG-0885,INV-STRC-FG-0069,4
INV-STRC-FG-0069,2,RM,INV-RM-RM-0024,INV-PLTE-SFG-0885,4
INV-STRC-FG-0069,2,RM,INV-RM-RM-0012,INV-PLTE-SFG-0885,2
INV-STRC-FG-0069,2,RM,INV-RM-RM-0045,INV-PLTE-SFG-0885,1
INV-STRC-FG-0069,2,RM,INV-RM-RM-0002,INV-PLTE-SFG-0885,3
INV-STRC-FG-0069,2,RM,INV-RM-RM-0053,INV-PLTE-SFG-0885,2
INV-STRC-FG-0069,2,RM,INV-RM-RM-0064,INV-PLTE-SFG-0885,3
INV-STRC-FG-0069,1,SFG,INV-BEAM-SFG-0419,INV-STRC-FG-0069,2
INV-STRC-FG-0069,2,RM,INV-RM-RM-0056,INV-BEAM-SFG-0419,1
INV-STRC-FG-0069,2,RM,INV-RM-RM-0124,INV-BEAM-SFG-0419,1
INV-STRC-FG-0069,2,RM,INV-RM-RM-0097,INV-BEAM-SFG-0419,3
INV-STRC-FG-0069,1,SFG,INV-STRC-SFG-0230,INV-STRC-FG-0069,1
INV-STRC-FG-0069,2,RM,INV-RM-RM-0025,INV-STRC-SFG-0230,4
INV-STRC-FG-0069,2,RM,INV-RM-RM-0021,INV-STRC-SFG-0230,1
INV-STRC-FG-0069,2,RM,INV-RM-RM-0001,INV-STRC-SFG-0230,3
INV-STRC-FG-0069,2,RM,INV-RM-RM-0036,INV-STRC-SFG-0230,2
INV-STRC-FG-0069,2,RM,INV-RM-RM-0125,INV-STRC-SFG-0230,1
INV-STRC-FG-0069,1,RM,INV-RM-RM-0008,INV-STRC-FG-0069,2
INV-STRC-FG-0069,1,RM,INV-RM-RM-0069,INV-STRC-FG-0069,3
INV-STRC-FG-0069,1,RM,INV-RM-RM-0034,INV-STRC-FG-0069,1
INV-STRC-FG-0070,0,FG,INV-STRC-FG-0070,,1
INV-STRC-FG-0070,1,SFG,INV-MODL-SFG-1393,INV-STRC-FG-0070,2
INV-STRC-FG-0070,2,RM,INV-RM-RM-0086,INV-MODL-SFG-1393,3
INV-STRC-FG-0070,2,RM,INV-RM-RM-0012,INV-MODL-SFG-1393,3
INV-STRC-FG-0070,2,RM,INV-RM-RM-0101,INV-MODL-SFG-1393,3
INV-STRC-FG-0070,2,RM,INV-RM-RM-0007,INV-MODL-SFG-1393,2
INV-STRC-FG-0070,1,SFG,INV-PLTE-SFG-1049,INV-STRC-FG-0070,3
INV-STRC-FG-0070,2,RM,INV-RM-RM-0087,INV-PLTE-SFG-1049,4
INV-STRC-FG-0070,2,RM,INV-RM-RM-0098,INV-PLTE-SFG-1049,1
INV-STRC-FG-0070,2,RM,INV-RM-RM-0058,INV-PLTE-SFG-1049,2
INV-STRC-FG-0070,2,RM,INV-RM-RM-0040,INV-PLTE-SFG-1049,4
INV-STRC-FG-0070,1,SFG,INV-PLTE-SFG-1116,INV-STRC-FG-0070,4
INV-STRC-FG-0070,2,RM,INV-RM-RM-0020,INV-PLTE-SFG-1116,1
INV-STRC-FG-0070,2,RM,INV-RM-RM-0010,INV-PLTE-SFG-1116,2
INV-STRC-FG-0070,2,RM,INV-RM-RM-0100,INV-PLTE-SFG-1116,3
INV-STRC-FG-0070,2,RM,INV-RM-RM-0086,INV-PLTE-SFG-1116,4
INV-STRC-FG-0070,2,RM,INV-RM-RM-0061,INV-PLTE-SFG-1116,3
INV-STRC-FG-0070,1,RM,INV-RM-RM-0120,INV-STRC-FG-0070,3
INV-STRC-FG-0070,1,RM,INV-RM-RM-0105,INV-STRC-FG-0070,2
INV-STRC-FG-0070,1,RM,INV-RM-RM-0034,INV-STRC-FG-0070,4
INV-STRC-FG-0070,1,RM,INV-RM-RM-0112,INV-STRC-FG-0070,1
INV-STRC-FG-0071,0,FG,INV-STRC-FG-0071,,1
INV-STRC-FG-0071,1,SFG,INV-STRC-SFG-0206,INV-STRC-FG-0071,4
INV-STRC-FG-0071,2,RM,INV-RM-RM-0091,INV-STRC-SFG-0206,1
INV-STRC-FG-0071,2,RM,INV-RM-RM-0031,INV-STRC-SFG-0206,3
INV-STRC-FG-0071,2,RM,INV-RM-RM-0124,INV-STRC-SFG-0206,3
INV-STRC-FG-0071,2,RM,INV-RM-RM-0016,INV-STRC-SFG-0206,3
INV-STRC-FG-0071,1,SFG,INV-MODL-SFG-1458,INV-STRC-FG-0071,2
INV-STRC-FG-0071,2,RM,INV-RM-RM-0018,INV-MODL-SFG-1458,4
INV-STRC-FG-0071,2,RM,INV-RM-RM-0061,INV-MODL-SFG-1458,3
INV-STRC-FG-0071,2,RM,INV-RM-RM-0118,INV-MODL-SFG-1458,4
INV-STRC-FG-0071,2,RM,INV-RM-RM-0039,INV-MODL-SFG-1458,4
INV-STRC-FG-0071,1,SFG,INV-PLTE-SFG-1017,INV-STRC-FG-0071,4
INV-STRC-FG-0071,2,RM,INV-RM-RM-0059,INV-PLTE-SFG-1017,2
INV-STRC-FG-0071,2,RM,INV-RM-RM-0053,INV-PLTE-SFG-1017,1
INV-STRC-FG-0071,2,RM,INV-RM-RM-0099,INV-PLTE-SFG-1017,4
INV-STRC-FG-0071,2,RM,INV-RM-RM-0051,INV-PLTE-SFG-1017,4
INV-STRC-FG-0071,1,SFG,INV-PLTE-SFG-0913,INV-STRC-FG-0071,3
INV-STRC-FG-0071,2,RM,INV-RM-RM-0122,INV-PLTE-SFG-0913,3
INV-STRC-FG-0071,2,RM,INV-RM-RM-0075,INV-PLTE-SFG-0913,4
INV-STRC-FG-0071,2,RM,INV-RM-RM-0093,INV-PLTE-SFG-0913,2
INV-STRC-FG-0071,1,SFG,INV-PLTE-SFG-0998,INV-STRC-FG-0071,1
INV-STRC-FG-0071,2,RM,INV-RM-RM-0027,INV-PLTE-SFG-0998,4
INV-STRC-FG-0071,2,RM,INV-RM-RM-0110,INV-PLTE-SFG-0998,1
INV-STRC-FG-0071,2,RM,INV-RM-RM-0016,INV-PLTE-SFG-0998,1
INV-STRC-FG-0071,1,RM,INV-RM-RM-0106,INV-STRC-FG-0071,4
INV-STRC-FG-0071,1,RM,INV-RM-RM-0079,INV-STRC-FG-0071,4
INV-STRC-FG-0071,1,RM,INV-RM-RM-0085,INV-STRC-FG-0071,3
INV-STRC-FG-0072,0,FG,INV-STRC-FG-0072,,1
INV-STRC-FG-0072,1,SFG,INV-STRC-SFG-0397,INV-STRC-FG-0072,3
INV-STRC-FG-0072,2,RM,INV-RM-RM-0076,INV-STRC-SFG-0397,3
INV-STRC-FG-0072,2,RM,INV-RM-RM-0069,INV-STRC-SFG-0397,2
INV-STRC-FG-0072,2,RM,INV-RM-RM-0054,INV-STRC-SFG-0397,3
INV-STRC-FG-0072,1,SFG,INV-PLTE-SFG-1139,INV-STRC-FG-0072,2
INV-STRC-FG-0072,2,RM,INV-RM-RM-0050,INV-PLTE-SFG-1139,4
INV-STRC-FG-0072,2,RM,INV-RM-RM-0071,INV-PLTE-SFG-1139,1
INV-STRC-FG-0072,2,RM,INV-RM-RM-0013,INV-PLTE-SFG-1139,3
INV-STRC-FG-0072,2,RM,INV-RM-RM-0017,INV-PLTE-SFG-1139,3
INV-STRC-FG-0072,2,RM,INV-RM-RM-0075,INV-PLTE-SFG-1139,1
INV-STRC-FG-0072,2,RM,INV-RM-RM-0105,INV-PLTE-SFG-1139,3
INV-STRC-FG-0072,1,SFG,INV-PLTE-SFG-1034,INV-STRC-FG-0072,2
INV-STRC-FG-0072,2,RM,INV-RM-RM-0003,INV-PLTE-SFG-1034,3
INV-STRC-FG-0072,2,RM,INV-RM-RM-0053,INV-PLTE-SFG-1034,1
INV-STRC-FG-0072,2,RM,INV-RM-RM-0101,INV-PLTE-SFG-1034,2
INV-STRC-FG-0072,2,RM,INV-RM-RM-0121,INV-PLTE-SFG-1034,2
INV-STRC-FG-0072,1,SFG,INV-MODL-SFG-1466,INV-STRC-FG-0072,2
INV-STRC-FG-0072,2,RM,INV-RM-RM-0079,INV-MODL-SFG-1466,2
INV-STRC-FG-0072,2,RM,INV-RM-RM-0014,INV-MODL-SFG-1466,2
INV-STRC-FG-0072,2,RM,INV-RM-RM-0069,INV-MODL-SFG-1466,4
INV-STRC-FG-0072,1,SFG,INV-BEAM-SFG-0460,INV-STRC-FG-0072,3
INV-STRC-FG-0072,2,RM,INV-RM-RM-0100,INV-BEAM-SFG-0460,1
INV-STRC-FG-0072,2,RM,INV-RM-RM-0086,INV-BEAM-SFG-0460,1
INV-STRC-FG-0072,2,RM,INV-RM-RM-0113,INV-BEAM-SFG-0460,4
INV-STRC-FG-0072,2,RM,INV-RM-RM-0071,INV-BEAM-SFG-0460,1
INV-STRC-FG-0072,2,RM,INV-RM-RM-0059,INV-BEAM-SFG-0460,2
INV-STRC-FG-0072,2,RM,INV-RM-RM-0013,INV-BEAM-SFG-0460,1
INV-STRC-FG-0072,1,SFG,INV-MODL-SFG-1390,INV-STRC-FG-0072,2
INV-STRC-FG-0072,2,RM,INV-RM-RM-0045,INV-MODL-SFG-1390,4
INV-STRC-FG-0072,2,RM,INV-RM-RM-0065,INV-MODL-SFG-1390,4
INV-STRC-FG-0072,2,RM,INV-RM-RM-0105,INV-MODL-SFG-1390,3
INV-STRC-FG-0072,1,RM,INV-RM-RM-0050,INV-STRC-FG-0072,2
INV-STRC-FG-0072,1,RM,INV-RM-RM-0074,INV-STRC-FG-0072,4
INV-STRC-FG-0073,0,FG,INV-STRC-FG-0073,,1
INV-STRC-FG-0073,1,SFG,INV-BEAM-SFG-0427,INV-STRC-FG-0073,1
INV-STRC-FG-0073,2,RM,INV-RM-RM-0082,INV-BEAM-SFG-0427,1
INV-STRC-FG-0073,2,RM,INV-RM-RM-0057,INV-BEAM-SFG-0427,1
INV-STRC-FG-0073,2,RM,INV-RM-RM-0003,INV-BEAM-SFG-0427,4
INV-STRC-FG-0073,1,SFG,INV-BEAM-SFG-0402,INV-STRC-FG-0073,3
INV-STRC-FG-0073,2,RM,INV-RM-RM-0017,INV-BEAM-SFG-0402,1
